Set,color,num_critic_for_reviews,duration,gross,movie_title,num_voted_users,num_user_for_reviews,language,content_rating,budget,title_year,imdb_score,aspect_ratio,movies_made,main_genre,num_genre,num_top_actors,num_pop_actors
train,1,29,80,11975208.366536042,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo ,2978,13,English,R,3000000,2013,2.6,1.85,2,Comedy,1,0,0
train,1,23,90,37796178.593578,Never Back Down 2: The Beatdown ,13599,30,English,R,3000000,2011,5.8,1.85,1,Action,3,0,0
train,1,87,92,21483294.327320192,Point Blank ,13640,128,English,Approved,3000000,1967,7.4,2.35,3,Crime,2,0,0
train,1,11,94,8591983.439220605,Chicago Overcoat ,706,14,English,R,3000000,2009,6.2,1.78,1,Action,4,1,0
train,1,34,95,78818778.29304361,Barry Munday ,3443,20,English,R,13198026.401375394,2010,5.9,1.85,1,Comedy,3,1,0
train,1,35,105,3123749,Boynton Beach Club ,746,27,English,R,1500000,2005,6.5,1.85,1,Comedy,2,0,0
train,1,14,89,19506939.453081902,Unnatural ,859,17,English,R,3000000,2015,4,2.35,1,Action,3,0,0
train,0,181,120,25000000,Some Like It Hot ,175196,350,English,Not Rated,2883848,1959,8.3,1.66,4,Comedy,3,0,0
train,1,110,88,19170001,Friday the 13th Part VII: The New Blood ,21359,270,English,R,2800000,1988,5.3,1.85,1,Horror,1,0,0
train,0,129,106,86300000,Young Frankenstein ,112671,315,English,PG,2800000,1974,8,1.85,6,Comedy,1,0,0
train,1,280,95,952620,Diary of the Dead ,40800,332,English,R,2000000,2007,5.7,1.85,5,Horror,1,0,0
train,1,61,113,9054736,Ulee's Gold ,5744,57,English,R,2700000,1997,7.1,1.66,2,Drama,1,0,0
train,1,33,118,40401774.1004943,The Black Stallion ,8856,90,English,G,2700000,1979,7.4,1.85,2,Adventure,3,0,0
train,1,27,109,14074140.858448712,Donovan's Reef ,5786,65,English,Not Rated,2686585,1963,6.9,1.85,4,Adventure,3,0,0
train,1,121,93,119500000,Blazing Saddles ,95294,363,English,R,2600000,1974,7.8,2.35,6,Comedy,2,0,0
train,1,166,97,32600000,Friday the 13th: The Final Chapter ,29488,326,English,R,1800000,1984,5.9,1.85,2,Horror,2,0,0
train,1,169,103,62321676.138219126,Singin' in the Rain ,150020,568,English,Approved,2540800,1952,8.3,1.37,1,Comedy,3,0,0
train,1,129,86,40041683,A Haunted House ,34620,107,English,R,2500000,2013,5.1,1.85,2,Comedy,2,0,0
train,1,30,87,33349949,2016: Obama's America ,9010,199,English,PG,2500000,2012,5.1,1.85,1,Documentary,1,0,0
train,1,162,98,14400000,Halloween III: Season of the Witch ,28589,532,English,R,2500000,1982,4.6,2.35,1,Horror,3,0,0
train,1,74,98,74655259.70081355,Escape from the Planet of the Apes ,23546,92,English,G,2500000,1971,6.3,2.35,1,Action,2,0,0
train,0,65,112,28929131.83294505,Hud ,15277,120,English,Approved,2500000,1963,7.9,2.35,2,Drama,1,0,0
train,1,26,75,32230907,Kevin Hart: Let Me Explain ,6062,30,English,R,2500000,2013,6.7,1.85,2,Comedy,2,0,0
train,1,63,104,6401336,My Own Private Idaho ,36996,153,English,R,2500000,1991,7.1,1.78,7,Drama,1,1,0
train,1,205,102,26781723,Garden State ,187595,978,English,R,2500000,2004,7.6,2.35,2,Comedy,3,0,0
train,1,121,105,5400000,Before Sunrise ,183288,395,English,R,2500000,1995,8.1,1.85,10,Drama,2,0,0
train,1,74,107,1282084,Jesus' Son ,6221,87,English,R,2500000,1999,7,2.35,1,Drama,1,0,0
train,1,54,96,1186323,Saving Face ,7776,84,English,R,12162893.141892802,2004,7.6,1.85,1,Comedy,3,0,0
train,1,252,89,3325638,Robot & Frank ,52509,84,English,PG13,2500000,2012,7.1,2.35,2,Comedy,4,0,0
train,1,220,95,6851969,The Spectacular Now ,105591,178,English,R,2500000,2013,7.1,2.35,1,Comedy,3,0,0
train,1,197,101,12995673,Religulous ,52286,345,English,R,2500000,2008,7.7,1.78,5,Comedy,3,0,0
train,1,14,112,173783,Fuel ,578,34,English,Not Rated,2500000,2008,7.6,1.85,1,Documentary,1,0,0
train,1,3,100,118666,Valley of the Heart's Delight ,91,3,English,Unknown,2500000,2006,6.6,1.85,1,Drama,1,1,0
train,1,18,100,71904,Eye of the Dolphin ,806,18,English,PG13,2500000,2006,5.7,1.85,1,Comedy,3,0,0
train,1,28,80,99851,8: The Mormon Proposition ,1138,30,English,R,2500000,2010,7.1,1.78,1,Documentary,1,0,0
train,1,47,90,75727,Sleep Dealer ,5699,40,Other,PG13,2500000,2008,5.9,1.85,1,Drama,4,0,0
train,1,238,96,322157,Super ,61787,203,English,R,2500000,2010,6.8,1.85,2,Comedy,3,0,0
train,1,121,84,438653,Idiocracy ,108052,434,English,R,20538475.381002028,2006,6.6,1.85,4,Adventure,3,0,0
train,1,8,101,17236422.859525517,Bathing Beauty ,1079,28,English,Passed,2361000,1944,6.5,1.37,3,Comedy,2,0,0
train,1,8,105,178739,Go for It! ,1015,10,English,PG13,2450000,2011,3.9,1.85,1,Drama,2,0,0
train,1,15,97,565592,"Dancer, Texas Pop. 81 ",2189,63,English,PG,8603012.295201065,1998,6.8,1.85,2,Comedy,3,0,0
train,1,14,108,124140654.83863167,Show Boat ,3538,46,English,Approved,2295429,1951,7,1.33,3,Drama,4,0,0
train,1,12,95,27012,Redemption Road ,440,9,English,PG13,7761956.090529976,2010,5.9,2.35,1,Drama,1,0,0
train,1,99,120,76400000,Fantasia ,71321,230,English,G,2280000,1940,7.8,1.37,3,Animation,4,0,0
train,1,235,91,36200000,Friday the 13th Part III ,31952,372,English,R,4000000,1982,5.7,2.35,5,Horror,2,0,0
train,1,18,117,379643,The Last Sin Eater ,1573,29,English,PG13,2200000,2007,5.9,1.85,1,Drama,1,0,0
train,0,7,119,23384676.68315645,The Valley of Decision ,1314,29,English,Passed,2160000,1945,7.5,1.37,1,Drama,1,0,0
train,0,97,172,23650000,The Best Years of Our Lives ,40359,235,English,Not Rated,2100000,1946,8.1,1.37,1,Drama,3,0,0
train,1,76,115,510092,Bully ,29424,336,English,R,11565123.361525966,2001,7,1.85,2,Biography,3,0,0
train,1,4,125,3330,Mi America ,22,1,English,R,2100000,2015,7.2,2.35,1,Crime,2,0,0
train,1,121,89,213527.2604443446,Lies in Plain Sight ,544,4,English,TV,2100000,2010,6.3,1.78,2,Drama,1,0,0
train,1,1,100,22906580.23129774,Sharkskin ,6,1,English,Unknown,2100000,2015,6.7,2.39,1,Comedy,5,0,0
train,1,19,81,1276357.4381162543,The Timber ,1274,17,English,Unknown,2100000,2015,5.5,2.35,1,Adventure,3,0,0
train,1,49,96,792966,The Toxic Avenger Part II ,4663,40,English,R,2300000,1989,5.1,1.33,2,Action,4,0,0
train,1,66,89,50549939.57524943,Sleeper ,33335,128,English,PG,2000000,1973,7.3,1.85,18,Comedy,2,1,0
train,0,50,88,50019440.98147123,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,31077,78,English,R,2000000,1972,6.8,1.85,18,Comedy,1,1,0
train,0,127,129,91557857.957788,To Kill a Mockingbird ,215086,471,English,Not Rated,2000000,1962,8.4,1.85,1,Crime,2,1,0
train,1,123,118,11533945,Boys Don't Cry ,77551,434,English,R,2000000,1999,7.6,1.85,3,Biography,4,0,0
train,1,34,129,34522221,Courageous ,15401,175,English,PG13,2000000,2011,7,2.35,4,Drama,1,0,0
train,0,100,134,52928378.411862,The Hustler ,62860,167,English,Unrated,2000000,1961,8,2.35,1,Drama,2,0,0
train,0,12,119,94287488.36634818,Boom Town ,2269,34,English,Passed,1614000,1940,7.1,1.37,1,Adventure,4,0,0
train,1,180,101,6003587,American Splendor ,41999,226,English,R,15461420.576150766,2003,7.5,1.85,2,Biography,3,1,0
train,1,211,80,5792822,Before Sunset ,168398,492,English,R,2700000,2004,8,1.85,10,Drama,2,0,0
train,1,126,100,4599680,Thirteen ,68222,545,English,R,1500000,2003,6.8,1.85,6,Drama,1,0,0
train,0,61,118,37785148.84507545,Gentleman's Agreement ,10791,113,English,Approved,2000000,1947,7.4,1.37,3,Drama,2,0,0
train,1,365,100,6531491,Winter's Bone ,111658,297,English,R,2000000,2010,7.2,1.85,1,Drama,1,1,1
train,0,10,106,61830543.31757884,Alexander's Ragtime Band ,1381,29,English,Approved,2000000,1938,7,1.37,1,Drama,3,0,0
train,1,151,91,3885134,Me and You and Everyone We Know ,31130,243,English,R,2000000,2005,7.4,1.85,1,Comedy,2,0,0
train,1,171,105,4311834,Inside Job ,55382,129,English,PG13,10931313.675604897,2010,8.3,2.35,2,Crime,2,1,0
train,1,118,116,3335839,Harsh Times ,54657,222,English,R,2000000,2005,7,1.85,6,Action,4,2,2
train,1,39,97,2557668,Captive ,3911,22,English,PG13,2000000,2015,5.3,1.85,1,Crime,3,0,0
train,1,160,101,1984378,Shortbus ,27346,206,English,Unrated,2000000,2006,6.5,1.78,3,Comedy,3,0,0
train,1,7,120,1098224,"The Book of Mormon Movie, Volume 1: The Journey ",397,30,English,PG13,2000000,2003,3.3,1.85,1,Adventure,1,0,0
train,1,79,102,1430185,No End in Sight ,7314,55,English,Unknown,2000000,2007,8.3,1.85,2,Documentary,2,0,0
train,1,168,102,1477002,The Diary of a Teenage Girl ,16645,72,English,R,2000000,2015,6.9,2.35,1,Drama,2,0,0
train,1,200,104,977600,Meek's Cutoff ,8204,98,English,PG,20617985.041075893,2010,6.5,1.33,3,Drama,2,1,0
train,0,123,89,653621,Inside Deep Throat ,5615,64,English,NC17,2000000,2005,6.8,1.85,2,Biography,3,0,0
train,1,39,99,110000,Dinner Rush ,4359,73,English,R,6720110.227765649,2000,7.3,1.85,1,Crime,3,0,0
train,1,46,86,535249,The Virginity Hit ,3467,13,English,R,3400000,2010,4.6,1.85,1,Comedy,1,0,0
train,1,46,96,371081,House of D ,7479,86,English,PG13,6000000,2004,7,1.85,1,Comedy,2,2,1
train,1,221,94,347578,Teeth ,34556,161,English,R,20684291.164336983,2007,5.4,1.85,1,Comedy,4,0,0
train,1,51,91,124494,Six-String Samurai ,5613,102,English,PG13,2000000,1998,6.7,1.85,1,Action,6,0,0
train,1,45,85,100669,Saint John of Las Vegas ,2522,11,English,R,3800000,2009,5.8,2.35,1,Comedy,2,2,1
train,1,74,129,186354,Stonewall ,1758,30,English,R,13500000,2015,4.5,2.35,7,Drama,1,0,1
train,1,5,100,6834742.361649253,This Thing of Ours ,508,18,English,Not Rated,6404700.019333174,2003,5.4,1.85,1,Crime,2,0,0
train,1,81,94,137945,The Last Five Years ,6223,40,English,PG13,18121813.519979358,2014,5.9,2.35,4,Comedy,4,1,0
train,1,66,95,17580,The Missing Person ,1268,23,English,Unknown,1500000,2009,6.2,1.85,1,Drama,1,0,0
train,1,46,97,6222038.987337413,Return of the Living Dead III ,10182,130,English,R,2000000,1993,5.9,1.85,1,Horror,3,0,0
train,1,18,99,2843,Plush ,2895,24,English,R,7031422.726046443,2013,5.4,1.78,6,Other,1,0,0
train,1,25,83,5401422.444568633,Nine Dead ,9280,64,English,R,2000000,2010,5.5,2.35,1,Crime,5,0,0
train,1,40,82,11095423.12655968,Bananas ,27646,105,English,PG,2000000,1971,7.1,1.37,18,Comedy,1,1,0
train,0,90,92,7927,The Lady from Shanghai ,19236,175,English,Not Rated,2300000,1947,7.7,1.37,1,Crime,5,0,0
train,1,21,88,10515364.756703485,No Man's Land: The Rise of Reeker ,2701,31,English,R,2000000,2008,4.9,1.78,1,Horror,2,0,0
train,1,12,97,13346.899127935045,Highway ,5182,67,English,R,14000000,2002,6.3,2.35,2,Crime,2,1,0
train,1,33,96,6272165.921120948,Small Apartments ,5732,26,English,R,2000000,2012,6.1,1.85,2,Comedy,3,0,0
train,1,9,87,550774.0176002723,Coffee Town ,4204,19,English,Unknown,2000000,2013,6.6,2.35,1,Comedy,1,0,1
train,0,94,106,2436,The Ghastly Love of Johnny X ,344,19,English,Not Rated,2000000,2012,5.7,2.35,1,Comedy,4,0,0
train,1,25,99,31254441.106684875,A Funny Thing Happened on the Way to the Forum ,6804,72,English,Approved,2000000,1966,7,1.85,3,Comedy,2,0,0
train,0,45,99,4600000,River's Edge ,11763,111,English,R,1900000,1986,7.1,1.85,1,Crime,2,1,0
train,1,60,103,1420578,Northfork ,4894,122,English,PG13,1900000,2003,6.4,2.35,4,Drama,2,0,0
train,1,10,89,444044,Brotherly Love ,744,19,English,R,1900000,2015,7.2,1.85,1,Drama,1,0,0
train,0,94,125,46987259.92765011,A Streetcar Named Desire ,78454,233,English,PG,1800000,1951,8,1.37,3,Drama,1,0,0
train,0,192,95,1115550.2601245637,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,342585,839,English,PG,1800000,1964,8.5,1.66,2,Comedy,1,0,0
train,1,663,93,12784397,Beasts of the Southern Wild ,70336,269,English,PG13,1800000,2012,7.3,1.85,1,Drama,2,0,0
train,1,62,96,2973831.1422863007,Battle for the Planet of the Apes ,22764,91,English,G,1800000,1973,5.5,2.35,2,Action,2,0,0
train,1,39,109,3050934,Songcatcher ,2794,78,English,PG13,1800000,2000,7.3,1.85,1,Drama,2,0,0
train,1,68,109,841206,Higher Ground ,2603,34,English,R,13935172.021776795,2011,6.3,1.85,1,Drama,1,0,0
train,0,13,93,31119317.474633206,Ed and His Dead Mother ,1435,17,English,PG13,1800000,1993,6.1,1.78,1,Comedy,2,1,0
train,1,26,114,66560247.11846901,Hang 'Em High ,25472,109,English,PG13,1800000,1968,7,1.85,2,Other,1,2,0
train,0,27,87,29284213.73000779,Deadline - U.S.A. ,1756,28,English,Unknown,140369.5503257558,1952,7.2,1.37,4,Crime,3,0,0
train,1,53,113,8585586.656060182,Sublime ,6267,103,English,R,1800000,2007,5.3,2.35,1,Horror,2,0,0
train,1,4,111,5745466.924021915,Dysfunctional Friends ,686,8,English,Not Rated,1800000,2012,5.4,1.85,1,Comedy,2,0,0
train,1,114,93,145540,May ,26773,277,English,R,500000,2002,6.7,1.85,1,Drama,2,0,0
train,1,1,112,5129057.956535544,Living Dark: The Story of Ted the Caver ,28,1,English,PG13,1750000,2013,6.3,1.85,1,Horror,1,0,0
train,1,80,88,12354609.66050603,Conquest of the Planet of the Apes ,23268,95,English,PG,1700000,1972,6.1,2.35,2,Action,2,0,0
train,1,179,138,35918429,In the Bedroom ,32415,510,English,R,1700000,2001,7.5,2.35,2,Crime,2,1,0
train,1,225,105,92401,I Spit on Your Grave ,56402,209,English,R,2000000,2010,6.3,2.35,1,Horror,2,0,0
train,0,51,126,85115179.20685743,You Can't Take It with You ,17799,133,English,Approved,1644736,1938,8,1.37,5,Comedy,3,0,0
train,0,101,118,42756489.293278486,From Here to Eternity ,33987,150,English,Not Rated,1650000,1953,7.8,1.37,4,Drama,3,0,0
train,1,55,103,83468586.51038434,She Wore a Yellow Ribbon ,11920,90,English,Unrated,1600000,1949,7.4,1.37,4,Other,1,0,0
train,1,5,116,2592808,N-Secure ,548,15,English,R,12160923.339819545,2010,3.5,2.35,1,Crime,3,0,0
train,1,40,92,4786361.645937795,Out of the Dark ,2621,18,English,R,4716288.363995371,2014,4.7,2.35,1,Horror,2,0,0
train,1,149,113,66013580.606111005,The Conversation ,74651,313,English,PG,1600000,1974,7.9,1.37,11,Drama,3,1,0
train,1,22,111,2580,I Love Your Work ,1618,40,English,R,1650000,2003,5.4,2.35,1,Drama,2,1,0
train,1,173,108,19067631,Waitress ,37714,204,English,PG13,2000000,2007,7.1,1.85,1,Comedy,3,0,0
train,1,61,92,11806119,Bloodsport ,57578,210,English,R,1100000,1988,6.8,1.85,1,Action,4,0,0
train,0,96,120,59788830.377954125,Mr. Smith Goes to Washington ,77392,245,English,Not Rated,1500000,1939,8.2,1.37,5,Comedy,2,0,0
train,1,110,88,7362100,The Squid and the Whale ,60295,232,English,R,1500000,2005,7.4,1.85,3,Comedy,2,0,0
train,1,97,95,47107484.42797206,Spellbound ,32927,161,English,Unrated,1696377,1945,7.6,1.37,7,Other,4,0,0
train,1,106,110,2365931,Buffalo '66 ,36657,318,English,R,1500000,1998,7.5,1.85,2,Comedy,4,1,0
train,1,445,103,53991137,Insidious ,202800,752,English,PG13,1500000,2010,6.8,2.35,7,Fantasy,4,1,0
train,1,131,92,64573564.94059138,Repo Man ,25332,148,English,R,1500000,1984,6.9,1.85,1,Comedy,4,0,0
train,1,75,112,712294,The Ballad of Jack and Rose ,9408,68,English,R,1500000,2005,6.7,1.66,1,Drama,1,0,0
train,1,97,104,3447339,The To Do List ,29517,79,English,R,1500000,2013,5.8,1.78,1,Comedy,2,0,0
train,1,6,93,914576.3437240944,Unsullied ,95,3,English,R,1500000,2014,5.5,2.35,1,Action,3,0,0
train,1,32,80,194568,I Want Someone to Eat Cheese With ,2963,28,English,R,1500000,2006,6.2,1.85,1,Comedy,2,0,0
train,0,120,87,163245,Modern Times ,143086,211,English,G,1500000,1936,8.6,1.37,1,Comedy,3,0,0
train,1,31,91,119841,Stolen Summer ,2419,55,English,PG,1500000,2002,6.5,1.85,1,Drama,1,0,0
train,1,100,84,173066,My Name Is Bruce ,21379,88,English,R,1500000,2007,6.3,1.85,1,Comedy,2,0,0
train,1,14,90,92362,The Salon ,444,5,English,PG13,1500000,2005,4.3,1.85,2,Comedy,2,1,0
train,1,39,108,20023144.751151998,Forty Shades of Blue ,1134,26,English,R,1500000,2005,6,1.85,2,Drama,3,1,0
train,1,46,90,52166,Trucker ,2792,22,English,R,2000000,2008,6.7,2.35,1,Drama,1,0,1
train,1,234,101,1163508,The Lords of Salem ,20376,166,English,R,2500000,2012,5.1,2.35,4,Drama,4,0,0
train,1,56,20,16989107.47303605,Wal-Mart: The High Cost of Low Price ,4120,70,English,Not Rated,1500000,2005,6.8,1.85,2,Documentary,1,0,0
train,1,9,98,23521172.068230726,Once Upon a Time in Queens ,291,7,English,R,1500000,2013,6.3,1.89,1,Comedy,2,2,0
train,1,121,102,29394.91072580517,Growing Up Smith ,108,1,English,PG13,2000000,2015,8.2,1.85,1,Comedy,3,0,0
train,1,145,83,184925485,Snow White and the Seven Dwarfs ,133348,204,English,Approved,2000000,1937,7.7,1.37,1,Animation,4,0,0
train,1,9,101,15439784.799107837,The Dog Lover ,162,8,English,PG,2000000,2016,4.8,2.35,1,Drama,1,0,0
train,1,53,105,86665265.67660524,Batman: The Movie ,22975,155,English,Approved,1377800,1966,6.5,1.85,1,Adventure,3,0,0
train,1,43,95,695229,Trees Lounge ,11369,65,English,R,1300000,1996,7.2,1.85,2,Comedy,2,1,0
train,1,15,135,638951,Journey from the Fall ,775,19,Other,R,1592000,2006,7.4,1.85,1,Drama,1,0,0
train,1,14,105,609042,The Basket ,449,38,English,PG,1300000,1999,6.5,1.85,1,Drama,1,0,0
train,1,16,82,1425408.89660223,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,5579,42,English,R,1300000,2010,2.7,1.85,2,Comedy,1,0,0
train,1,24,103,29022460.039919242,Forget Me Not ,4866,38,English,R,1300000,2009,5.2,2.35,1,Horror,3,0,1
train,0,144,130,44604428.37835069,Rebecca ,87424,276,English,Not Rated,1288000,1940,8.2,1.37,7,Drama,4,0,0
train,1,242,87,19100000,Friday the 13th Part 2 ,39690,394,English,R,1250000,1981,6.1,1.85,5,Horror,3,0,0
train,0,97,101,13015063.640430216,The Lost Weekend ,24959,136,English,Not Rated,1250000,1945,8,1.37,4,Drama,2,0,0
train,1,16,80,2833383,Filly Brown ,910,11,English,R,427000,2012,5.7,2.35,2,Drama,2,0,0
train,1,7,87,15726689.913322024,The Lion of Judah ,458,3,English,PG,15000000,2011,3.7,1.78,1,Animation,1,0,0
train,1,74,92,58803773.31174545,Niagara ,11047,116,English,Approved,1250000,1953,7.1,1.37,1,Crime,3,0,0
train,0,74,118,7132530.823397592,How Green Was My Valley ,15840,124,English,Approved,1250000,1941,7.8,1.37,4,Drama,2,0,0
train,1,46,123,8042743.443467936,Da Sweet Blood of Jesus ,794,9,English,Unknown,1420000,2014,4.1,2.35,16,Comedy,3,0,0
train,1,58,100,24741700,"Sex, Lies, and Videotape ",37785,95,English,R,1200000,1989,7.2,1.85,14,Drama,1,0,0
train,1,287,103,55153403,Saw ,299127,1509,English,R,1200000,2004,7.7,1.85,7,Horror,3,0,0
train,1,100,100,18488314,Super Troopers ,76151,333,English,R,1200000,2001,7.1,1.85,4,Comedy,3,0,0
train,1,5,99,18939722.001732603,The Algerian ,101,1,English,Unknown,1300000,2014,7.6,1.85,1,Action,3,0,0
train,1,122,111,9180275,You Can Count on Me ,22145,231,English,R,1200000,2000,7.7,1.85,2,Drama,1,1,0
train,1,73,99,14203943.228603944,The Trouble with Harry ,24891,150,English,Approved,1200000,1955,7.2,1.5,7,Comedy,3,0,0
train,1,99,85,2199853,But I'm a Cheerleader ,19986,186,English,R,1200000,1999,6.6,1.85,2,Comedy,2,0,0
train,1,10,113,2859955,Home Run ,2417,32,English,PG13,1200000,2013,6,2.35,1,Drama,2,1,0
train,1,173,99,2812029,Reservoir Dogs ,664719,931,English,R,1200000,1992,8.4,2.35,8,Crime,3,1,0
train,0,7,83,54916131.31899719,The Blue Bird ,1047,25,English,Approved,1747150.61444342,1940,6.5,1.37,2,Drama,3,0,0
train,1,38,108,594904,Blue Like Jazz ,2582,89,English,PG13,1200000,2012,6,1.85,1,Comedy,2,0,0
train,1,12,88,58936,Down and Out with the Dolls ,91,4,English,R,1200000,2001,6.1,1.78,1,Comedy,2,0,0
train,1,51,88,112964097.38838552,Grand Theft Parsons ,2953,38,English,PG13,28685809.07072051,2003,6.1,1.85,1,Adventure,3,0,0
train,0,24,100,101535040.5915602,The Charge of the Light Brigade ,3418,52,English,Approved,1200000,1936,7.1,1.37,3,Action,4,0,0
train,1,9,91,2850263,Airborne ,5061,70,English,PG,2600000,1993,6.2,1.85,3,Adventure,3,0,0
train,1,30,97,596986.9163508135,Cotton Comes to Harlem ,1172,27,English,R,1200000,1970,6.6,1.85,1,Action,2,0,0
train,1,91,94,16101109,Waiting... ,76467,236,English,R,3000000,2005,6.8,1.85,1,Comedy,1,1,0
train,1,57,92,1400000,From a Whisper to a Scream ,1324,37,English,R,1100000,1987,5.9,1.85,1,Action,4,0,0
train,1,12,105,247740,Sex with Strangers ,285,8,English,Unknown,1317194.982871189,2002,4.7,1.33,1,Documentary,2,0,0
train,1,17,89,10225.131026703228,The Dead Undead ,737,15,English,R,1100000,2010,3,1.85,1,Action,3,0,0
train,1,242,82,160972563.16051656,Casablanca ,387508,1123,English,PG,950000,1942,8.6,1.37,3,Drama,3,0,0
train,1,87,89,19582258.36038768,Silent Running ,20678,199,English,PG,1000000,1972,6.7,1.85,1,Drama,2,1,0
train,1,141,145,117235247,Rocky ,375240,542,English,PG,960000,1976,8.1,1.33,2,Drama,2,1,0
train,1,270,83,31537320,Unfriended ,44329,309,English,R,1000000,2014,5.7,1.85,1,Horror,3,0,0
train,1,211,110,126894477.48421536,Taxi Driver ,507063,881,English,R,1300000,1976,8.3,1.85,20,Crime,2,1,1
train,1,161,91,17986000,The Howling ,22773,195,English,R,1000000,1981,6.6,1.85,6,Horror,1,0,0
train,1,270,86,18112929,Chernobyl Diaries ,52642,271,English,R,1000000,2012,5,1.85,1,Horror,4,0,0
train,1,29,120,20773070,God's Not Dead 2 ,4501,102,English,PG,5000000,2016,3.4,2.35,1,Drama,1,0,0
train,1,137,90,10042266,Cry_Wolf ,23021,220,English,PG13,1000000,2005,5.9,2.35,3,Drama,4,1,0
train,1,377,112,9701559,Blue Valentine ,141425,283,English,R,3500000,2010,7.4,1.66,2,Drama,2,1,1
train,1,169,103,9013113,Transamerica ,36321,230,English,R,1000000,2005,7.4,1.85,1,Adventure,3,0,0
train,1,225,83,53245055,The Devil Inside ,30570,290,English,R,1000000,2012,4.2,1.85,3,Horror,1,0,0
train,1,101,109,9000000,Beyond the Valley of the Dolls ,7584,137,English,NC17,900000,1970,6.2,2.35,1,Comedy,3,0,0
train,0,39,89,26007365.250203315,Love Me Tender ,2636,36,English,Unknown,1000000,1956,6.2,2.35,1,Drama,3,0,0
train,1,372,96,23808111,An Inconvenient Truth ,67654,504,English,PG,15014242.944999037,2006,7.5,1.85,3,Documentary,1,0,0
train,1,129,122,5355376,Shine a Light ,9638,67,English,PG13,18850864.701630495,2008,7.2,1.85,20,Biography,3,0,0
train,1,285,100,7186670,The Green Inferno ,21468,164,English,R,6000000,2013,5.4,2.35,3,Adventure,2,0,0
train,1,337,95,5997134,The Sessions ,36381,126,English,R,1000000,2012,7.2,1.85,1,Biography,4,0,0
train,1,120,94,4417124,"Food, Inc. ",42389,183,English,PG,1453141.206156362,2008,7.9,1.78,1,Documentary,1,0,0
train,1,185,93,5283379,The Skeleton Twins ,31254,79,English,R,24685201.797169626,2014,6.8,2.35,1,Comedy,2,0,0
train,1,348,102,2981638,Martha Marcy May Marlene ,40425,186,English,R,32143096.760225173,2011,6.9,2.35,1,Drama,3,0,0
train,1,149,91,4946250,20 Feet from Stardom ,9540,80,English,PG13,1000000,2013,7.4,1.78,1,Documentary,2,0,0
train,1,54,84,1950218,Two Girls and a Guy ,5933,102,English,R,1000000,1997,5.6,1.85,2,Comedy,2,1,1
train,1,87,92,1677838,Who Killed the Electric Car? ,11283,155,English,PG,1000000,2006,7.7,1.75,1,Documentary,1,0,0
train,1,51,94,1744858,The Broken Hearts Club: A Romantic Comedy ,6084,120,English,R,1000000,2000,7,2.35,1,Comedy,4,1,0
train,1,260,92,54896113.27311164,Bubba Ho-Tep ,38893,366,English,R,1000000,2002,7.2,1.85,3,Comedy,3,0,0
train,1,16,100,982214,Slam ,1976,51,English,R,1000000,1998,7.2,1.85,1,Drama,1,0,0
train,1,12,119,798341,Brigham City ,983,63,English,PG13,1000000,2001,7.2,1.85,1,Crime,3,0,0
train,1,59,92,582024,Orgazmo ,30396,168,English,NC17,1000000,1997,6.2,1.85,3,Comedy,2,0,0
train,1,88,108,548712,All the Real Girls ,9233,126,English,R,2500000,2003,6.9,2.35,8,Drama,2,1,0
train,1,28,97,464655,Dream with the Fishes ,1524,29,English,R,1000000,1997,7,1.85,1,Comedy,2,0,0
train,1,44,88,464126,Blue Car ,3142,68,English,R,1000000,2002,6.7,1.85,2,Drama,1,0,0
train,1,117,100,750100,Palo Alto ,19752,61,English,R,16501584.652790865,2013,6.3,1.85,1,Drama,1,1,0
train,1,117,88,104077,Wristcutters: A Love Story ,46076,88,English,R,1000000,2006,7.4,1.78,1,Comedy,4,0,0
train,1,140,106,334658,I Origins ,75633,160,English,R,15358019.660910305,2014,7.3,2.39,2,Drama,3,0,0
train,1,29,79,279282,The Battle of Shaker Heights ,3806,49,English,PG13,1000000,2003,6.1,1.85,1,Comedy,3,0,0
train,1,84,53,274661,Taxi to the Dark Side ,10564,40,English,R,1000000,2007,7.7,1.85,1,Crime,3,0,0
train,1,2,112,96734,Hardflip ,606,5,English,PG13,1000000,2012,5.6,1.85,1,Action,2,0,1
train,1,238,95,100659,The House of the Devil ,30160,193,English,R,900000,2009,6.4,1.85,2,Horror,1,0,0
train,1,112,93,48430,The Perfect Host ,20176,73,English,R,500000,2010,6.8,1.85,1,Comedy,3,0,0
train,1,33,88,21210,Safe Men ,2735,52,English,R,1000000,1998,6.1,1.85,3,Comedy,2,0,0
train,1,95,98,22434,The Last Big Thing ,334,17,English,R,11836894.066868355,1996,6.9,1.85,1,Comedy,2,0,0
train,1,29,82,12996,The Specials ,1938,54,English,R,1000000,2000,6,1.85,2,Action,4,1,0
train,1,3,89,26104089.704474382,16 to Life ,397,6,English,Unknown,1000000,2009,6.3,1.78,1,Comedy,2,0,0
train,0,71,78,10018,Alone with Her ,3228,31,English,Not Rated,1000000,2006,6.1,1.85,1,Crime,3,0,0
